timestamp,v,a,vv,av,va,aa,vt,at,mark
1779285394.1165316,0.0,0.0,0.9384874259315572,-0.9896902873491149,0.0,0.0,0.0,0.0,0
1779285398.233421,0.1716262483842812,-0.07334121333697283,0.9063014462051829,-0.6287554368424022,0.0,0.0,-0.40513984858989716,0.4471872001886368,0
1779285400.233421,0.17156829898932793,-0.1461956651699575,0.8973665696621789,-0.8275656673712042,0.017565518617630005,-0.0411590039730072,-0.40513984858989716,0.4471872001886368,0
1779285402.233421,0.22294531767203696,-0.15300599702505369,0.9455675998347811,-0.7586187720641723,0.19089293479919434,-0.08390933275222778,-0.40513984858989716,0.4471872001886368,0
1779285404.233421,0.23375797079835325,-0.1638923923084927,0.9702953941523926,-0.8306248979395895,0.19820380210876465,-0.07126021385192871,-0.40513984858989716,0.4471872001886368,0
1779285406.233421,0.24205311440601784,-0.13439592381066587,0.947819072163744,-0.8778142093204226,0.28670597076416016,0.002151012420654297,-0.40513984858989716,0.4471872001886368,0
1779285408.233421,0.2466831978768825,-0.10791965345406297,0.9638756015743921,-0.6999942100378383,0.2789008617401123,-0.02981114387512207,-0.40513984858989716,0.4471872001886368,0
1779285410.233421,0.23770468827849375,-0.11810090787455597,0.9557743483700537,-0.7356125954294924,0.24796617031097412,-0.032080769538879395,-0.40513984858989716,0.4471872001886368,0
1779285412.233421,0.23338380890023538,-0.15462217595504027,0.9444320346010262,-0.8816977590545998,0.24796617031097412,-0.032080769538879395,-0.40513984858989716,0.4471872001886368,0
1779285414.233421,0.22162471635745107,-0.09450394738271715,0.9487751902273213,-0.5207632007391909,0.17754459381103516,-0.08561921119689941,-0.40513984858989716,0.4471872001886368,0
1779285415.0376813,0.1487384546364578,-0.09509536785359055,0.7574486621018868,-0.5231288841012357,0.17754459381103516,-0.08561921119689941,-0.40513984858989716,0.4471872001886368,0
