timestamp,v,a,vv,av,va,aa,vt,at,mark
1777989336.3777227,0.1469244499507037,0.0023866100749646386,0.7977971107161714,-0.9999847505660783,0.09434795379638672,0.33376431465148926,-0.36183443665504456,0.34171780943870544,1
1777989341.7938488,0.10618863646594753,-0.2498958715069981,-0.028444260761699407,-0.660620225907394,0.3569650650024414,-0.08010774850845337,0.11440625041723251,-0.21162860095500946,0
1777989343.7938488,0.03868929752409012,-0.03457092863644596,-0.2963557105777007,0.10272809054095745,0.5384162664413452,-0.03657352924346924,0.11440625041723251,-0.21162860095500946,0
1777989345.1178257,0.13769526322959857,-0.08792301480601301,-0.03646492684328394,-0.11068038751752615,0.5384162664413452,-0.03657352924346924,0.11440625041723251,-0.21162860095500946,0
1777989347.5239708,0.03686661284298219,-0.14280971361658773,0.01776284984609545,-0.26619041793632886,0.5384162664413452,-0.03657352924346924,-0.16906318068504333,-0.297011137008667,0
1777989349.5239708,-0.12285662686602622,0.15176677410273282,-0.35816951540961034,0.16895205787056075,0.4517335891723633,0.29372167587280273,-0.16906318068504333,-0.297011137008667,0
1777989351.5239708,0.0629981467024542,0.06825376473409601,0.13604643852038042,-0.24518826736218743,0.4390397071838379,0.3293163776397705,-0.16906318068504333,-0.297011137008667,0
1777989353.5239708,-0.0033040739643731337,0.0067091759172883125,-0.09003081521777193,-0.3051549520737761,0.5431073904037476,0.24655556678771973,-0.16906318068504333,-0.297011137008667,0
1777989355.5239708,0.0022063819365321967,-0.10361959143834215,-0.0334002245735292,-0.5338912854011021,0.4587761163711548,0.15207600593566895,-0.16906318068504333,-0.297011137008667,0
1777989355.6479425,-0.11897022610521492,-0.11806422512052597,-0.3514889721538754,-0.5916698562414215,0.4587761163711548,0.15207600593566895,-0.16906318068504333,-0.297011137008667,0
