timestamp,v,a,vv,av,va,aa,vt,at,mark
1777993442.155427,-0.13837882302428647,-0.6247407768711236,0.49696911890050005,-0.9717059051777743,-0.3686041235923767,-0.7937689423561096,-0.015243913047015667,-0.008193357847630978,1
1777993447.253449,0.3031316987565357,-0.14985658217285588,0.7561150198672102,-0.9541582388719099,-0.13890355825424194,0.1784203052520752,0.0969403088092804,-0.06228553503751755,0
1777993449.253449,0.2984777850004332,-0.262098368514587,0.6894933972469948,-0.8506938728225028,-0.030093371868133545,-0.06710493564605713,0.0969403088092804,-0.06228553503751755,0
1777993451.253449,0.024141860140077305,-0.05525451241557388,-0.1496564984561411,-0.2991565746292641,0.20794212818145752,0.05549001693725586,0.0969403088092804,-0.06228553503751755,0
1777993453.253449,-0.12548978704966454,0.017136606235363037,-0.5878317362021159,-0.18037567721117193,0.29872608184814453,0.1313939094543457,0.0969403088092804,-0.06228553503751755,0
1777993455.253449,0.1031639803497859,0.011043157998867844,-0.06273123007450845,-0.3436020816737323,0.4489579200744629,0.19310617446899414,0.0969403088092804,-0.06228553503751755,0
1777993457.253449,0.328442235907395,-0.12860510230806152,0.5571250889124804,-0.8158661608896695,0.3919566869735718,0.15473759174346924,0.0969403088092804,-0.06228553503751755,0
1777993459.253449,0.3237475367470041,-0.15864005207101686,0.5391375663782989,-0.8251253918995164,0.40328454971313477,0.10545730590820312,0.0969403088092804,-0.06228553503751755,0
1777993461.253449,0.2875768369251808,-0.13641132924871197,0.4296592522478724,-0.7414801810900493,0.432344913482666,0.10779941082000732,0.0969403088092804,-0.06228553503751755,0
1777993463.253449,0.29034008988826654,-0.08556701682637312,0.4209319550007295,-0.4668475078211781,0.4643065929412842,0.07613039016723633,0.0969403088092804,-0.06228553503751755,0
1777993465.253449,0.12612864992346537,-0.1134661675137915,-0.014123824719208191,-0.47239795071782203,0.4723076820373535,0.028998732566833496,0.0969403088092804,-0.06228553503751755,0
1777993467.1615744,-0.1786449803611664,-0.2450221068026059,-0.7779025461613402,-0.9025876887519109,0.3998028039932251,-0.013683199882507324,0.0969403088092804,-0.06228553503751755,0
