timestamp,v,a,vv,av,va,aa,vt,at,mark
1778686731.3804684,-0.04792922374606693,-0.221039721975051,-0.985595647631125,-0.9005721445969916,0.25356507301330566,-0.022338390350341797,0.39353013038635254,-0.10247631929814816,0
1778686744.74283,-0.04792922374606693,-0.221039721975051,-0.773737604606667,0.7675237724598285,0.25272083282470703,-0.06877166032791138,0.39353013038635254,-0.10247631929814816,1
1778686740.5601008,-0.3384677726248568,-0.105724626689948,-0.9555836491556938,-0.5799018520093702,0.10011053085327148,0.10355281829833984,0.015155606670305133,-0.10132101364433765,0
1778686742.5601008,-0.27031433884801576,0.008889098178956334,-0.8158185213614004,0.044574293616266775,0.17838597297668457,0.029765725135803223,0.015155606670305133,-0.10132101364433765,0
1778686744.5601008,-0.2971718430991764,-0.015002457793496696,-0.8804504726401238,0.19180559333916322,0.16664791107177734,-0.07814431190490723,0.015155606670305133,-0.10132101364433765,0
1778686746.5601008,-0.09268430259481347,-0.038265599754388806,-0.4301397158474316,-0.09469384767614561,0.3395864963531494,0.007832050323486328,0.015155606670305133,-0.10132101364433765,0
1778686746.9105787,0.2798270585223167,-0.2626928124638691,0.5477030727242366,-0.9924032595820984,0.3395864963531494,0.007832050323486328,0.015155606670305133,-0.10132101364433765,0
1778686749.4114347,0.12385354001260879,-0.26253279508209326,0.3261851033974865,-0.8340651595370526,0.3851897716522217,0.011217474937438965,-0.1721460372209549,-0.32174132764339447,0
1778686750.683798,-0.2193428202573964,-0.2255787712098286,-0.5747057713067275,-0.6862489716629343,0.3851897716522217,0.011217474937438965,-0.1721460372209549,-0.32174132764339447,0
1778686752.7575285,-0.55424819396793,0.03356244857860159,-0.6284028050409535,-0.40275551275137117,0.12682676315307617,0.048412203788757324,-0.7910335808992386,0.5707705765962601,0
1778686754.7575285,-0.4035653310874074,0.08757057070135874,-0.2927894129014852,-0.28105859428192265,0.24668538570404053,0.09033918380737305,-0.7910335808992386,0.5707705765962601,0
1778686756.7575285,-0.2208275541365154,0.05873237969130295,0.19076456976521008,-0.34961358863028513,0.2389512062072754,0.06954014301300049,-0.7910335808992386,0.5707705765962601,0
1778686758.3550627,-0.4717755148417316,0.13842205026683796,-0.4402737165765975,0.011879051584004412,0.18355035781860352,0.05054736137390137,-0.7910335808992386,0.5707705765962601,0
1778686760.5137293,-0.2017227814062421,0.07860469016649207,-0.4435631288473027,0.7090578345397065,-0.03507906198501587,-0.06428611278533936,-0.06081768311560154,-0.3333268314599991,0
1778686762.5137293,-0.1589256237150885,-0.017944452172161934,-0.2875220765479146,0.5063919803189638,-0.12247598171234131,-0.14585542678833008,-0.06081768311560154,-0.3333268314599991,0
1778686764.5137293,0.05263778896862414,0.09599661511020051,0.050315723929368436,0.547366857634822,0.3125568628311157,0.038495540618896484,-0.06081768311560154,-0.3333268314599991,0
1778686766.4113457,0.06669719322367547,-0.0916699258777234,0.025360460651191345,-0.3635362831374161,0.436279296875,0.10971176624298096,-0.06081768311560154,-0.3333268314599991,0
1778686768.7409956,0.08701854308740811,-0.012997856442830994,-0.5339842076575253,0.04297025200825442,0.30109667778015137,-0.21760165691375732,0.5438752472400665,0.5261893570423126,0
1778686769.0707653,0.061432830522968676,-0.13595603146761112,-0.6011467351213196,-0.44886275548630367,0.30109667778015137,-0.21760165691375732,0.5438752472400665,0.5261893570423126,0
1778686772.6813302,-0.3967374904779988,0.12926224785647789,-0.48726962391659356,0.26603956440158477,-0.012526631355285645,0.040506601333618164,-0.48702530562877655,0.21315986290574074,0
1778686774.6813302,-0.40146736747318923,0.010954971410148664,-0.6147087526848756,0.09936070287807937,0.21751976013183594,-0.09573808312416077,-0.48702530562877655,0.21315986290574074,0
1778686776.5305355,-0.35096030040515885,-0.05305590853885826,-0.4694846588755747,0.045508711175216945,0.19223380088806152,-0.18560105562210083,-0.48702530562877655,0.21315986290574074,0
1778686778.946944,-0.3318918061067965,0.14324427951303573,-0.666108997319385,0.6021963603477982,0.4295257329940796,0.05148756504058838,-0.37321802228689194,-0.19342120736837387,0
1778686780.946944,-0.3016620694619005,0.34083574579768006,-0.6837979845795964,0.8126927338845967,0.6236099004745483,0.309207558631897,-0.37321802228689194,-0.19342120736837387,0
1778686782.946944,-0.315796793560568,0.32823731589671973,-0.6331198362860413,0.8455755377268118,0.4480462670326233,0.2721957564353943,-0.37321802228689194,-0.19342120736837387,0
1778686784.946944,-0.25351514916719603,0.16422265523349305,-0.5332215347263202,0.02300106018965068,0.5752284526824951,0.3462026119232178,-0.37321802228689194,-0.19342120736837387,0
1778686786.946944,-0.4167605740603373,0.03789040341092623,-0.8895857419297212,-0.41510969102992473,0.43091797828674316,0.31632769107818604,-0.37321802228689194,-0.19342120736837387,0
1778686788.946944,-0.42479780951052243,-0.08179090528792429,-0.9261972727658505,-0.9251730822749974,0.4619455337524414,0.3302556276321411,-0.37321802228689194,-0.19342120736837387,0
1778686789.3250058,-0.43634132671563297,0.004707090577220925,-0.9564990198586623,-0.5791808825694269,0.4619455337524414,0.3302556276321411,-0.37321802228689194,-0.19342120736837387,0
