timestamp,v,a,vv,av,va,aa,vt,at,mark
1778686002.922163,0.28599927841279815,-0.33849679720097925,0.9344476204969254,-0.9973160597167099,-0.21074163913726807,-0.04942727088928223,0.3759438917040825,-0.324447862803936,0
1778686016.4044352,0.33685863683285144,-0.17637773007525906,0.9469758629561776,-0.997188258800951,0.278611421585083,0.21903371810913086,-0.17957976087927818,-0.268198624253273,0
1778686018.4044352,0.18980185417015893,-0.22866870708853998,0.47452667786065816,-0.9561625461948748,0.4514613151550293,0.10783827304840088,-0.17957976087927818,-0.268198624253273,0
1778686019.2280164,0.3571015256961707,-0.23841004636427973,0.9136885247410286,-0.9951279276511821,0.4514613151550293,0.10783827304840088,-0.17957976087927818,-0.268198624253273,0
1778686022.8392596,0.2496986861465365,-0.16207321507601483,0.6947204575525043,-0.9985588336093646,0.3386889696121216,0.04915595054626465,-0.18542718142271042,0.319552905857563,0
1778686024.8392596,0.2964110358291352,-0.2822923881759145,0.9145321848630286,-0.9998057586123696,0.14430546760559082,-0.16401296854019165,-0.18542718142271042,0.319552905857563,0
1778686025.501758,0.30036230582074724,-0.28202632348001744,0.9249042735300976,-0.9987414991636197,0.14430546760559082,-0.16401296854019165,-0.18542718142271042,0.319552905857563,0
1778686033.973394,0.26102332430740494,-0.21174517461664905,0.9569378409106878,-0.9954979824493098,0.2879946231842041,0.006726622581481934,-0.3695543110370636,0.17784247174859047,0
1778686035.973394,0.22321128533413517,-0.2519586260241393,0.9261051777757425,-0.9988061730424498,0.15114665031433105,-0.0632936954498291,-0.3695543110370636,0.17784247174859047,0
1778686036.8845763,0.223366287591603,-0.2521906269824766,0.9265120588953485,-0.9997341774558011,0.15114665031433105,-0.0632936954498291,-0.3695543110370636,0.17784247174859047,0
1778686039.897997,0.38351747411457593,-0.2696686462313257,0.9254564358867158,-0.9966979047343112,0.5130661725997925,0.055120229721069336,-0.15578282065689564,-0.2746638283133507,0
1778686041.897997,0.34041263110774994,-0.3257514654483034,0.866675439914288,-0.9914050057129644,0.4043276309967041,-0.04693502187728882,-0.15578282065689564,-0.2746638283133507,0
1778686042.7066433,0.33942165608232105,-0.3271751165279351,0.8640741292338184,-0.9970996135906186,0.4043276309967041,-0.04693502187728882,-0.15578282065689564,-0.2746638283133507,0
1778686044.9528422,0.2928370612186542,-0.3689230723328052,0.8482140630385918,-0.9918417630061247,0.19547629356384277,-0.12756842374801636,-0.1575596071779728,-0.26242999359965324,0
1778686045.8033378,0.300905525357348,-0.3671907142429653,0.869393791488243,-0.9849123263158701,0.19547629356384277,-0.12756842374801636,-0.1575596071779728,-0.26242999359965324,0
1778686050.4395976,0.3002707020981877,-0.49820943076944296,0.8115172813169375,-0.9913248541618612,-0.14704400300979614,-0.33331114053726196,0.04463616758584976,-0.3354187309741974,0
1778686052.4395976,0.334827088902848,-0.39088471950175285,0.7936923414939933,-0.973867937959117,0.07002699375152588,-0.15027016401290894,0.04463616758584976,-0.3354187309741974,0
1778686052.901258,0.32427411996271716,-0.39203277773750134,0.7659907848349387,-0.9784601737722565,0.07002699375152588,-0.15027016401290894,0.04463616758584976,-0.3354187309741974,0
1778686054.9752986,0.2938973378671562,-0.27806567179981717,0.35070328087701375,-0.8198926322603024,0.07002699375152588,-0.15027016401290894,0.34290142357349396,0.060982825234532356,0
1778686056.8511877,0.5027085119952843,-0.16783363668573198,0.791566149867668,-0.9926151491319319,0.2845604419708252,0.12246358394622803,0.34290142357349396,0.060982825234532356,0
1778686059.8651643,0.39638314649990747,-0.24009773559381073,0.9107852983428973,-0.9944924607188661,0.2845604419708252,0.12246358394622803,-0.011163790477439761,-0.3219228610396385,0
1778686060.1157327,0.4166865810466057,-0.24145502432850846,0.9640818394072734,-0.9999216190508788,0.2845604419708252,0.12246358394622803,-0.011163790477439761,-0.3219228610396385,0
